SR_PCODE,SR_NAME,SR_MM_NAME,TS_PCODE,TS_NAME,TS_MM_NAME,DISWALK_N_T,DISWALK_YSOME_T,DISWALK_YLOT_T,DISWALK_YALL_T,DISWALK_Y_T,DISWALK_TOT_T,DISWALKR_T,DISWALK_N_F,DISWALK_YSOME_F,DISWALK_YLOT_F,DISWALK_YALL_F,DISWALK_Y_F,DISWALK_TOT_F,DISWALKR_F,DISWALK_N_M,DISWALK_YSOME_M,DISWALK_YLOT_M,DISWALK_YALL_M,DISWALK_Y_M,DISWALK_TOT_M,DISWALKR_M,DISWALK_N_U,DISWALK_YSOME_U,DISWALK_YLOT_U,DISWALK_YALL_U,DISWALK_Y_U,DISWALK_TOT_U,DISWALKR_U,DISWALK_N_R,DISWALK_YSOME_R,DISWALK_YLOT_R,DISWALK_YALL_R,DISWALK_Y_R,DISWALK_TOT_R,DISWALKR_R,DISWALK_N_FU,DISWALK_YSOME_FU,DISWALK_YLOT_FU,DISWALK_YALL_FU,DISWALK_Y_FU,DISWALK_TOT_FU,DISWALKR_FU,DISWALK_N_MU,DISWALK_YSOME_MU,DISWALK_YLOT_MU,DISWALK_YALL_MU,DISWALK_Y_MU,DISWALK_TOT_MU,DISWALKR_MU,DISWALK_N_FR,DISWALK_YSOME_FR,DISWALK_YLOT_FR,DISWALK_YALL_FR,DISWALK_Y_FR,DISWALK_TOT_FR,DISWALKR_FR,DISWALK_N_MR,DISWALK_YSOME_MR,DISWALK_YLOT_MR,DISWALK_YALL_MR,DISWALK_Y_MR,DISWALK_TOT_MR,DISWALKR_MR
MMR013,Yangon,ရန်ကုန်ဒေသကြီး,MMR013014,Dawbon,ဒေါပုံ,74252,744,196,133,1073,75325,1.4244938599402588,38011,404,103,62,569,38580,1.4748574390876101,36241,340,93,71,504,36745,1.3716151857395564,74252,744,196,133,1073,75325,1.4244938599402588,0,0,0,0,0,0,,38011,404,103,62,569,38580,1.4748574390876101,36241,340,93,71,504,36745,1.3716151857395564,0,0,0,0,0,0,,0,0,0,0,0,0,
MMR013,Yangon,ရန်ကုန်ဒေသကြီး,MMR013015,Tamwe,တာမွေ,163150,1421,426,316,2163,165313,1.3084270444550639,89340,862,253,196,1311,90651,1.446205778204322,73810,559,173,120,852,74662,1.1411427499933031,163150,1421,426,316,2163,165313,1.3084270444550639,0,0,0,0,0,0,,89340,862,253,196,1311,90651,1.446205778204322,73810,559,173,120,852,74662,1.1411427499933031,0,0,0,0,0,0,,0,0,0,0,0,0,
MMR013,Yangon,ရန်ကုန်ဒေသကြီး,MMR013016,Pazundaung,ပုဇွန်တောင်,47470,665,208,112,985,48455,2.032813951088639,25721,409,127,67,603,26324,2.2906853061844705,21749,256,81,45,382,22131,1.726085581311283,47470,665,208,112,985,48455,2.032813951088639,0,0,0,0,0,0,,25721,409,127,67,603,26324,2.2906853061844705,21749,256,81,45,382,22131,1.726085581311283,0,0,0,0,0,0,,0,0,0,0,0,0,
MMR013,Yangon,ရန်ကုန်ဒေသကြီး,MMR013017,Botahtaung,ဗိုလ်တထောင်,40293,468,129,105,702,40995,1.712403951701427,21154,295,75,55,425,21579,1.9695073914453867,19139,173,54,50,277,19416,1.4266584260403792,40293,468,129,105,702,40995,1.712403951701427,0,0,0,0,0,0,,21154,295,75,55,425,21579,1.9695073914453867,19139,173,54,50,277,19416,1.4266584260403792,0,0,0,0,0,0,,0,0,0,0,0,0,
MMR013,Yangon,ရန်ကုန်ဒေသကြီး,MMR013018,Dagon Myothit (South),ဒဂုံမြို့သစ်တောင်ပိုင်း,365830,4174,1004,638,5816,371646,1.5649300678602756,187330,2337,519,320,3176,190506,1.6671390927319876,178500,1837,485,318,2640,181140,1.4574362371646241,365830,4174,1004,638,5816,371646,1.5649300678602756,0,0,0,0,0,0,,187330,2337,519,320,3176,190506,1.6671390927319876,178500,1837,485,318,2640,181140,1.4574362371646241,0,0,0,0,0,0,,0,0,0,0,0,0,
MMR013,Yangon,ရန်ကုန်ဒေသကြီး,MMR013019,Dagon Myothit (North),ဒဂုံမြို့သစ်မြောက်ပိုင်း,200737,2217,629,365,3211,203948,1.5744209308255046,105766,1273,321,200,1794,107560,1.6679062848642618,94971,944,308,165,1417,96388,1.4701000124496826,200737,2217,629,365,3211,203948,1.5744209308255046,0,0,0,0,0,0,,105766,1273,321,200,1794,107560,1.6679062848642618,94971,944,308,165,1417,96388,1.4701000124496826,0,0,0,0,0,0,,0,0,0,0,0,0,
MMR013,Yangon,ရန်ကုန်ဒေသကြီး,MMR013020,Dagon Myothit (East),ဒဂုံမြို့သစ်အရှေ့ပိုင်း,161959,2691,641,337,3669,165628,2.2152051585480717,82720,1534,346,167,2047,84767,2.4148548373777534,79239,1157,295,170,1622,80861,2.0059113787858176,152899,2439,585,321,3345,156244,2.140882209876859,9060,252,56,16,324,9384,3.4526854219948846,78352,1400,320,157,1877,80229,2.3395530294531905,74547,1039,265,164,1468,76015,1.9311977899098862,4368,134,26,10,170,4708,3.610875106202209,4692,118,30,6,154,4846,3.1778786628146927
MMR013,Yangon,ရန်ကုန်ဒေသကြီး,MMR013021,Dagon Myothit (Seikkan),ဒဂုံမြို့သစ်ဆိပ်ကမ်း,165317,1478,405,248,2131,167448,1.2726338923128375,83639,803,190,119,1112,84751,1.3120789135231443,81678,675,215,129,1019,82697,1.232209149062239,148065,1407,392,212,2011,150076,1.339987739545297,17252,71,13,36,120,17372,0.690766751093714,75122,763,187,98,1048,76170,1.3758697649993437,72943,644,205,114,963,73906,1.3030065217979594,8517,40,3,21,234,8815,2.6545660805445266,8735,31,10,15,56,8791,0.6370151291093163
MMR013,Yangon,ရန်ကုန်ဒေသကြီး,MMR013022,Mingalartaungnyunt,မင်္ဂလာတောင်ညွန့်,130320,1415,422,337,2174,132494,1.6408290186725436,68635,860,270,199,1329,69964,1.8995483391458463,61685,555,152,138,845,62530,1.3513513513513513,130320,1415,422,337,2174,132494,1.6408290186725436,0,0,0,0,0,0,,68635,860,270,199,1329,69964,1.8995483391458463,61685,555,152,138,845,62530,1.3513513513513513,0,0,0,0,64,64,100,0,0,0,0,0,0,
MMR013,Yangon,ရန်ကုန်ဒေသကြီး,MMR013023,Thanlyin,သန်လျှင်,264039,2904,692,428,4024,268063,1.5011396574685802,135396,1573,345,212,2130,137526,1.5487980454604948,128643,1331,347,216,1894,130537,1.4509296214866283,84815,866,238,146,1250,86065,1.4523906349851856,179224,2038,454,282,2774,181998,1.5241925735447641,44270,492,118,75,685,44955,1.5237459681904126,40545,374,120,71,565,41110,1.3743614692288981,91126,1081,227,137,1445,94016,1.5369724302246426,88098,957,227,145,1329,89427,1.4861283504981717
MMR013,Yangon,ရန်ကုန်ဒေသကြီး,MMR013024,Kyauktan,ကျောက်တန်း,165092,1573,479,304,2356,167448,1.4070039654101572,84776,832,236,148,1216,85992,1.4140850311656898,80316,741,243,156,1140,81456,1.3995285798467885,51050,365,104,93,562,51612,1.0888940556459736,114042,1208,375,211,1794,115836,1.548741323940744,26484,190,48,47,285,26769,1.0646643505547462,24566,175,56,46,277,24843,1.1150022139033129,58292,642,188,101,2376,61599,3.8572054741148394,55750,566,187,110,863,56613,1.5243848586013813
MMR013,Yangon,ရန်ကုန်ဒေသကြီး,MMR013025,Thongwa,သုံးခွ,155111,1922,529,314,2765,157876,1.751374496440244,80891,1058,285,150,1493,82384,1.812245096135172,74220,864,244,164,1272,75492,1.6849467493244317,27601,303,69,45,417,28018,1.488328931401242,127510,1619,460,269,2348,129858,1.8081288792373207,14604,159,33,28,220,14824,1.4840798704803022,12997,144,36,17,197,13194,1.4931029255722297,66287,899,252,122,1981,69541,2.8486791964452625,61223,720,208,147,1075,62298,1.7255770650743203
MMR013,Yangon,ရန်ကုန်ဒေသကြီး,MMR013026,Kayan,ခရမ်း,155462,1787,466,304,2557,158019,1.618159841538043,81148,959,248,154,1361,82509,1.649517022385437,74314,828,218,150,1196,75510,1.5838961726923586,32567,267,86,57,410,32977,1.2432907784213239,122895,1520,380,247,2147,125042,1.7170230802450375,17333,127,53,28,208,17541,1.1857932843053416,15234,140,33,29,202,15436,1.3086291785436641,63815,832,195,126,2426,67394,3.5997269786627895,59080,688,185,121,994,60074,1.654625961314379
MMR013,Yangon,ရန်ကုန်ဒေသကြီး,MMR013027,Twantay,တွံတေး,223160,2538,690,448,3676,226836,1.6205540566753072,113643,1381,326,235,1942,115585,1.680148808236363,109517,1157,364,213,1734,111251,1.5586376751669648,42420,475,106,91,672,43092,1.5594541910331383,180740,2063,584,357,3004,183744,1.6348833159177987,21965,261,60,54,375,22340,1.6786034019695615,20455,214,46,37,297,20752,1.4311873554356207,91678,1120,266,181,2720,95965,2.83436669619132,89062,943,318,176,1437,90499,1.587862849313252
MMR013,Yangon,ရန်ကုန်ဒေသကြီး,MMR013028,Kawhmu,ကော့မှုး,115926,2351,484,289,3124,119050,2.6241075178496427,59005,1340,247,159,1746,60751,2.8740267649915228,56921,1011,237,130,1378,58299,2.3636769069795367,8448,107,26,19,152,8600,1.7674418604651163,107478,2244,458,270,2972,110450,2.6908103214124037,4400,64,9,8,81,4481,1.807632224949788,4048,43,17,11,71,4119,1.72371934935664,54605,1276,238,151,3232,59502,5.4317501932708145,52873,968,220,119,1307,54180,2.412329272794389
MMR013,Yangon,ရန်ကုန်ဒေသကြီး,MMR013029,Kungyangon,ကွမ်းခြံကုန်း,109056,1844,464,268,2576,111632,2.307582055324638,56105,1065,224,131,1420,57525,2.4684919600173836,52951,779,240,137,1156,54107,2.136507291108359,16056,425,105,41,571,16627,3.4341733325314245,93000,1419,359,227,2005,95005,2.110415241303089,8358,264,53,21,338,8696,3.8868445262189515,7698,161,52,20,233,7931,2.937838860168957,47747,801,171,110,2747,51576,5.3261206762835425,45253,618,188,117,923,46176,1.9988738738738738
MMR013,Yangon,ရန်ကုန်ဒေသကြီး,MMR013030,Dala,ဒလ,169885,2029,580,363,2972,172857,1.7193402639175732,86634,1096,287,169,1552,88186,1.7599165400403693,83251,933,293,194,1420,84671,1.6770795195521488,117460,1277,394,235,1906,119366,1.5967695993834088,52425,752,186,128,1066,53491,1.9928586117290759,59990,698,204,116,1018,61008,1.668633621820089,57470,579,190,119,888,58358,1.52164227698002,26644,398,83,53,1616,28794,5.612280336181149,25781,354,103,75,532,26313,2.021814312317106
MMR013,Yangon,ရန်ကုန်ဒေသကြီး,MMR013031,Seikgyikanaungto,ဆိပ်ကြီးခနောင်တို,33338,477,119,69,665,34003,1.9557097903126195,16567,266,65,37,368,16935,2.173014467080012,16771,211,54,32,297,17068,1.7400984298101712,33338,477,119,69,665,34003,1.9557097903126195,0,0,0,0,0,0,,16567,266,65,37,368,16935,2.173014467080012,16771,211,54,32,297,17068,1.7400984298101712,0,0,0,0,534,534,100,0,0,0,0,0,0,
MMR013,Yangon,ရန်ကုန်ဒေသကြီး,MMR013032,Cocokyun,ကိုကိုးကျွန်း,1916,18,3,3,24,1940,1.2371134020618557,639,5,1,1,7,646,1.08359133126935,1277,13,2,2,17,1294,1.313755795981453,1916,18,3,3,24,1940,1.2371134020618557,0,0,0,0,0,0,,639,5,1,1,7,646,1.08359133126935,1277,13,2,2,17,1294,1.313755795981453,0,0,0,0,0,0,,0,0,0,0,0,0,
MMR013,Yangon,ရန်ကုန်ဒေသကြီး,MMR013033,Kyauktada,ကျောက်တံတား,29099,502,148,104,754,29853,2.5257093089471745,15594,325,87,70,482,16076,2.998258273202289,13505,177,61,34,272,13777,1.9743050010887713,29099,502,148,104,754,29853,2.5257093089471745,0,0,0,0,0,0,,15594,325,87,70,482,16076,2.998258273202289,13505,177,61,34,272,13777,1.9743050010887713,0,0,0,0,223,223,100,0,0,0,0,0,0,
MMR013,Yangon,ရန်ကုန်ဒေသကြီး,MMR013034,Pabedan,ပန်းပဲတန်း,32594,481,162,99,742,33336,2.2258219342452605,17675,333,98,59,490,18165,2.697495183044316,14919,148,64,40,252,15171,1.661063871860787,32594,481,162,99,742,33336,2.2258219342452605,0,0,0,0,0,0,,17675,333,98,59,490,18165,2.697495183044316,14919,148,64,40,252,15171,1.661063871860787,0,0,0,0,0,0,,0,0,0,0,0,0,
MMR013,Yangon,ရန်ကုန်ဒေသကြီး,MMR013035,Lanmadaw,လမ်းမတော်,46126,653,167,214,1034,47160,2.19253604749788,26435,379,80,86,545,26980,2.0200148257968866,19691,274,87,128,489,20180,2.423191278493558,46126,653,167,214,1034,47160,2.19253604749788,0,0,0,0,0,0,,26435,379,80,86,545,26980,2.0200148257968866,19691,274,87,128,489,20180,2.423191278493558,0,0,0,0,0,0,,0,0,0,0,0,0,
MMR013,Yangon,ရန်ကုန်ဒေသကြီး,MMR013036,Latha,လသာ,24331,449,189,88,726,25057,2.897393941812667,13919,260,95,55,410,14329,2.8613301695861537,10412,189,94,33,316,10728,2.9455630126771064,24331,449,189,88,726,25057,2.897393941812667,0,0,0,0,0,0,,13919,260,95,55,410,14329,2.8613301695861537,10412,189,94,33,316,10728,2.9455630126771064,0,0,0,0,0,0,,0,0,0,0,0,0,
MMR013,Yangon,ရန်ကုန်ဒေသကြီး,MMR013037,Ahlone,အလုံ,54675,557,163,87,807,55482,1.454525792148805,29444,336,99,52,487,29931,1.6270756072299621,25231,221,64,35,320,25551,1.2523971664514109,54675,557,163,87,807,55482,1.454525792148805,0,0,0,0,0,0,,29444,336,99,52,487,29931,1.6270756072299621,25231,221,64,35,320,25551,1.2523971664514109,0,0,0,0,0,0,,0,0,0,0,0,0,
MMR013,Yangon,ရန်ကုန်ဒေသကြီး,MMR013038,Kyeemyindaing,ကြည့်မြင်တိုင်,109632,1325,303,254,1882,111514,1.687680470613555,57803,766,175,143,1084,58887,1.840813761950855,51829,559,128,111,798,52627,1.5163319208771164,109632,1325,303,254,1882,111514,1.687680470613555,0,0,0,0,0,0,,57803,766,175,143,1084,58887,1.840813761950855,51829,559,128,111,798,52627,1.5163319208771164,0,0,0,0,0,0,,0,0,0,0,0,0,
MMR013,Yangon,ရန်ကုန်ဒေသကြီး,MMR013039,Sanchaung,စမ်းချောင်း,98426,823,212,158,1193,99619,1.197562713940112,54915,483,127,101,711,55626,1.2781792686873046,43511,340,85,57,482,43993,1.0956288500443252,98426,823,212,158,1193,99619,1.197562713940112,0,0,0,0,0,0,,54915,483,127,101,711,55626,1.2781792686873046,43511,340,85,57,482,43993,1.0956288500443252,0,0,0,0,0,0,,0,0,0,0,0,0,
MMR013,Yangon,ရန်ကုန်ဒေသကြီး,MMR013040,Hlaing,လှိုင်,158073,1543,425,266,2234,160307,1.3935760759043585,83979,911,239,149,1299,85278,1.523253359600366,74094,632,186,117,935,75029,1.2461848085406977,158073,1543,425,266,2234,160307,1.3935760759043585,0,0,0,0,0,0,,83979,911,239,149,1299,85278,1.523253359600366,74094,632,186,117,935,75029,1.2461848085406977,0,0,0,0,0,0,,0,0,0,0,0,0,
MMR013,Yangon,ရန်ကုန်ဒေသကြီး,MMR013041,Kamaryut,ကမာရွတ်,83712,567,167,123,857,84569,1.0133736948527239,47118,333,92,68,493,47611,1.0354749952742013,36594,234,75,55,364,36958,0.9849017803993723,83712,567,167,123,857,84569,1.0133736948527239,0,0,0,0,0,0,,47118,333,92,68,493,47611,1.0354749952742013,36594,234,75,55,364,36958,0.9849017803993723,0,0,0,0,0,0,,0,0,0,0,0,0,
MMR013,Yangon,ရန်ကုန်ဒေသကြီး,MMR013042,Mayangone,မရမ်းကုန်း,195307,1821,643,342,2806,198113,1.416363388571169,103116,1082,335,188,1605,104721,1.532643882315868,92191,739,308,154,1201,93392,1.2859773856433099,195307,1821,643,342,2806,198113,1.416363388571169,0,0,0,0,0,0,,103116,1082,335,188,1605,104721,1.532643882315868,92191,739,308,154,1201,93392,1.2859773856433099,0,0,0,0,0,0,,0,0,0,0,0,0,
MMR013,Yangon,ရန်ကုန်ဒေသကြီး,MMR013043,Dagon,ဒဂုံ,24759,188,72,63,323,25082,1.287776094410334,13048,109,44,35,188,13236,1.4203686914475673,11711,79,28,28,135,11846,1.1396251899375316,24759,188,72,63,323,25082,1.287776094410334,0,0,0,0,0,0,,13048,109,44,35,188,13236,1.4203686914475673,11711,79,28,28,135,11846,1.1396251899375316,0,0,0,0,0,0,,0,0,0,0,0,0,
MMR013,Yangon,ရန်ကုန်ဒေသကြီး,MMR013044,Bahan,ဗဟန်း,95398,889,272,173,1334,96732,1.3790679402886326,50421,541,161,91,793,51214,1.5484047330807982,44977,348,111,82,541,45518,1.188540797047322,95398,889,272,173,1334,96732,1.3790679402886326,0,0,0,0,0,0,,50421,541,161,91,793,51214,1.5484047330807982,44977,348,111,82,541,45518,1.188540797047322,0,0,0,0,0,0,,0,0,0,0,0,0,
MMR013,Yangon,ရန်ကုန်ဒေသကြီး,MMR013045,Seikkan,ဆိပ်ကမ်း,2802,14,8,2,24,2826,0.8492569002123143,1115,9,4,1,14,1129,1.2400354295837024,1687,5,4,1,10,1697,0.5892751915144373,2802,14,8,2,24,2826,0.8492569002123143,0,0,0,0,0,0,,1115,9,4,1,14,1129,1.2400354295837024,1687,5,4,1,10,1697,0.5892751915144373,0,0,0,0,0,0,,0,0,0,0,0,0,
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017001,Pathein,ပုသိမ်,369005,8811,2119,1050,11980,380985,3.1444807538354524,189625,4944,1076,536,6556,196181,3.341811898196054,179380,3867,1043,514,5424,184804,2.935001406895955,182415,3617,896,514,5027,187442,2.6818962665784616,186590,5194,1223,536,6953,193543,3.592483324119188,95877,2114,458,274,2846,98723,2.8828135287622945,86538,1503,438,240,2181,88719,2.458323470733439,93748,2830,618,262,7977,105435,7.565798833404467,92842,2364,605,274,3243,96085,3.375136597804028
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017002,Kangyidaunt,ကန်ကြီးထောင့်,174713,2294,584,399,3277,177990,1.8411146693634473,89416,1196,276,205,1677,91093,1.8409757061464658,85297,1098,308,194,1600,86897,1.841260342704581,10912,113,38,29,180,11092,1.6227912008654886,163801,2181,546,370,3097,166898,1.8556243933420413,5567,67,20,17,104,5671,1.8338917298536415,5345,46,18,12,76,5421,1.4019553587898912,83849,1129,256,188,2760,88182,3.1298904538341157,79952,1052,290,182,1524,81476,1.8704894692915703
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017003,Thabaung,သာပေါင်း,150163,3168,687,382,4237,154400,2.7441709844559585,76454,1721,360,202,2283,78737,2.899526271003467,73709,1447,327,180,1954,75663,2.582503997991092,7102,159,27,12,198,7300,2.712328767123288,143061,3009,660,370,4039,147100,2.7457511896668936,3774,83,15,5,103,3877,2.6566933195769926,3328,76,12,7,95,3423,2.775343266140812,72680,1638,345,197,4054,78914,5.137238005930507,70381,1371,315,173,1859,72240,2.573366555924695
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017004,Ngapudaw,ငပုတော,316723,5791,1261,704,7756,324479,2.390293362590491,157505,2995,617,350,3962,161467,2.453752159884063,159218,2796,644,354,3794,163012,2.327436016980345,28123,396,125,88,609,28732,2.1195879159125712,288600,5395,1136,616,7147,295747,2.4165925605331586,14005,224,57,41,322,14327,2.2475047113841002,14118,172,68,47,287,14405,1.9923637625824366,143500,2771,560,309,9971,157111,6.346468420416139,145100,2624,576,307,3507,148607,2.3599157509403996
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017005,Kyonpyaw,ကျုံပျော်,227780,5656,1562,729,7947,235727,3.371272701048247,117648,3160,811,370,4341,121989,3.5585175712564245,110132,2496,751,359,3606,113738,3.1704443545692733,23034,732,132,68,932,23966,3.888842526913127,204746,4924,1430,661,7015,211761,3.3126968610839578,12116,433,66,36,535,12651,4.228914710299581,10918,299,66,32,397,11315,3.5086168802474593,105532,2727,745,334,6278,115616,5.430044284528093,99214,2197,685,327,3209,102423,3.1330853421594758
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017006,Yegyi,ရေကြည်,188099,4353,1087,561,6001,194100,3.0917053065430187,98507,2394,537,275,3206,101713,3.1520061349090085,89592,1959,550,286,2795,92387,3.0253174147877946,28547,577,138,108,823,29370,2.8021790943139258,159552,3776,949,453,5178,164730,3.1433254416317613,15349,362,68,61,491,15840,3.0997474747474745,13198,215,70,47,332,13530,2.453806356245381,83158,2032,469,214,5453,91326,5.970917372927753,76394,1744,480,239,2463,78857,3.12337522350584
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017007,Kyaunggon,ကျောင်းကုန်း,157904,3777,864,490,5131,163035,3.1471769865366332,81509,2072,439,260,2771,84280,3.2878500237304222,76395,1705,425,230,2360,78755,2.9966351342771884,15534,417,65,36,518,16052,3.227012210316472,142370,3360,799,454,4613,146983,3.1384581890422703,8257,241,37,21,299,8556,3.494623655913978,7277,176,28,15,219,7496,2.9215581643543223,73252,1831,402,239,4045,79769,5.070892201231055,69118,1529,397,215,2141,71259,3.0045327607740777
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017008,Hinthada,ဟင်္သာတ,325697,9429,2196,1113,12738,338435,3.763795115753394,171497,5474,1176,594,7244,178741,4.0527914692208284,154200,3955,1020,519,5494,159694,3.4403296304181747,81054,1937,505,266,2708,83762,3.2329696043551968,244643,7492,1691,847,10030,254673,3.9383837312946404,43299,1176,275,144,1595,44894,3.5528132935358845,37755,761,230,122,1113,38868,2.8635381290521766,128198,4298,901,450,6881,140728,4.889574214086749,116445,3194,790,397,4381,120826,3.625875225530929
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017009,Zalun,ဇလွန်,161943,4662,1063,535,6260,168203,3.7216934299626048,84984,2682,597,287,3566,88550,4.0271033314511575,76959,1980,466,248,2694,79653,3.3821701630823693,20139,889,166,60,1115,21254,5.246071327750071,141804,3773,897,475,5145,146949,3.501214707143294,10638,527,90,30,647,11285,5.733274257864421,9501,362,76,30,468,9969,4.694553114655432,74346,2155,507,257,3972,81237,4.889397688245504,67458,1618,390,218,2226,69684,3.194420526950233
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017010,Lemyethna,လေးမျက်နှာ,100633,1786,432,173,2391,103024,2.3208184500698867,52103,955,224,81,1260,53363,2.361186589959335,48530,831,208,92,1131,49661,2.2774410503211775,2799,41,10,7,58,2857,2.0301015050752538,97834,1745,422,166,2333,100167,2.3291103856559547,1491,19,6,3,28,1519,1.8433179723502304,1308,22,4,4,30,1338,2.242152466367713,50612,936,218,78,4655,56499,8.239083877590755,47222,809,204,88,1101,48323,2.278418144568839
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017011,Myanaung,မြန်အောင်,211940,4816,1200,625,6641,218581,3.0382329662687972,112510,2765,669,334,3768,116278,3.2405098126902767,99430,2051,531,291,2873,102303,2.808324291565252,21967,405,108,70,583,22550,2.5853658536585367,189973,4411,1092,555,6058,196031,3.090327550234402,12085,238,70,37,345,12430,2.775543041029767,9882,167,38,33,238,10120,2.351778656126482,100425,2527,599,297,6342,110190,5.755513204465014,89548,1884,493,258,2635,92183,2.858444615601575
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017012,Kyangin,ကြံခင်း,93572,1909,396,206,2511,96083,2.6133655277208248,49091,1048,208,113,1369,50460,2.713040031708284,44481,861,188,93,1142,45623,2.503123424588475,18925,437,75,58,570,19495,2.9238266222108233,74647,1472,321,148,1941,76588,2.534339583224526,10056,246,40,30,316,10372,3.046664095642113,8869,191,35,28,254,9123,2.784171873287296,39035,802,168,83,2218,42306,5.242755164752044,35612,670,153,65,888,36500,2.4328767123287673
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017013,Ingapu,အင်္ဂပူ,205855,6067,1756,706,8529,214384,3.9783752518844686,107227,3475,920,385,4780,112007,4.267590418455989,98628,2592,836,321,3749,102377,3.6619553219961514,12543,559,151,67,777,13320,5.833333333333333,193312,5508,1605,639,7752,201064,3.8554887995862015,6684,353,80,36,469,7153,6.55668950090871,5859,206,71,31,308,6167,4.994324631101021,100543,3122,840,349,9960,114814,8.674900273485813,92769,2386,765,290,3441,96210,3.576551294044278
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017014,Myaungmya,မြောင်းမြ,287991,8263,1632,751,10646,298637,3.5648630276891344,146924,4512,832,397,5741,152665,3.760521403072086,141067,3751,800,354,4905,145972,3.3602334694324942,56477,1707,364,150,2221,58698,3.783774574942928,231514,6556,1268,601,8425,239939,3.511309124402452,29751,1049,196,76,1321,31072,4.251416065911432,26726,658,168,74,900,27626,3.2578006226018967,117173,3463,636,321,7472,129065,5.789330957269593,114341,3093,632,280,4005,118346,3.38414479576834
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017015,Einme,အိမ္မဲ,190420,2544,650,487,3681,194101,1.896435360971865,97458,1408,349,257,2014,99472,2.024690365127875,92962,1136,301,230,1667,94629,1.7616164178000402,13209,213,91,41,345,13554,2.5453740593182825,177211,2331,559,446,3336,180547,1.8477183226528273,6962,126,48,23,197,7159,2.751780974996508,6247,87,43,18,148,6395,2.3143080531665365,90496,1282,301,234,6830,99143,6.889039064785209,86715,1049,258,212,1519,88234,1.7215585828592153
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017016,Labutta,လပွတ္တာ,305378,7729,1473,638,9840,315218,3.121649144401652,151378,3915,687,326,4928,156306,3.152790040049646,154000,3814,786,312,4912,158912,3.091018928715264,32515,708,144,36,888,33403,2.6584438523485914,272863,7021,1329,602,8952,281815,3.1765519933289568,16767,367,76,20,463,17230,2.687173534532792,15748,341,68,16,425,16173,2.627836517652878,134611,3548,611,306,16641,155717,10.686694452115054,138252,3473,718,296,4487,142739,3.143499674230589
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017017,Wakema,ဝါးခယ်မ,279485,7085,1586,950,9621,289106,3.3278451502217177,143115,3960,822,511,5293,148408,3.5665193251037683,136370,3125,764,439,4328,140698,3.0760920553241697,21689,331,89,72,492,22181,2.2181146025878005,257796,6754,1497,878,9129,266925,3.4200618151166062,11446,185,51,44,280,11726,2.3878560463926317,10243,146,38,28,212,10455,2.027737924438068,131669,3775,771,467,9433,146115,6.455873798035794,126127,2979,726,411,4116,130243,3.160246615940972
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017018,Mawlamyinegyun,မော်လမြိုင်ကျွန်း,292643,13926,3262,1509,18697,311340,6.005331791610458,148258,7620,1614,721,9955,158213,6.292150455398734,144385,6306,1648,788,8742,153127,5.708986658133445,31063,1403,297,152,1852,32915,5.626614005772444,261580,12523,2965,1357,16845,278425,6.050103259405585,16036,842,166,71,1079,17115,6.304411335086181,15027,561,131,81,773,15800,4.8924050632911396,132222,6778,1448,650,10693,151791,7.044554683742778,129358,5745,1517,707,7969,137327,5.8029375141086605
MMR017,Ayeyarwady,ဧရာဝတီတိုင်းဒေသကြီး,MMR017019,Maubin,မအူပင်,307485,4685,1239,684,6608,314093,2.1038354882152737,157580,2567,650,356,3573,161153,2.217147679534355,149905,2118,589,328,3035,152940,1.9844383418333986,42216,609,187,99,895,43111,2.0760362784440165,265269,4076,1052,585,5713,270982,2.108258113085002,22313,361,100,60,521,22834,2.2816852062713497,19903,248,87,39,374,20277,1.8444543078364648,135267,2206,550,296,7475,145794,5.127097137056395,130002,1870,502,289,2661,132663,2.005834332104656
